experiment_duration,user_id,enthusiast,age,gender,education,region,openness,conscientiousness,Extroversion,agreeableness,neuroticism,Familiarity_SelectedSong,PleasantSurprise_SelectedSong,MatchInterests_SelectedSong,selected_recommendation_id,selected_position,explanation,explanation type,confidence,usefulness,persuasion,transparency,comprehensibility,fairness,accuracy,compelling,check,trustworthy,satisfaction,system,comment,quality_Agreeableness,quality_Conscientiousness,quality_Extroversion,quality_Neuroticism,quality_Openness,quality_FeatureBased,taste_Agreeableness,taste_Conscientiousness,taste_Extroversion,taste_Neuroticism,taste_Openness,taste_FeatureBased,listen_Agreeableness,listen_Conscientiousness,listen_Extroversion,listen_Neuroticism,listen_Openness,listen_FeatureBased
0:10:27,551,4,4,1,6,3,3.5,4.25,1.75,4.75,2.75,1,4,3,1778,5,"Essa canção oferece uma atmosfera enigmática e bem estruturada, perfeita para mentes que apreciam complexidade e precisão. Os solos de guitarra intrincados e o ritmo cuidadosamente orquestrado ressoam com aqueles que valorizam atenção aos detalhes. A letra instigante inspira reflexão e análise, promovendo um ambiente sonoro envolvente e disciplinado.",conscientiousness,4,4,3,4,4,4,4,4,3,4,4,4,,5,4,5,5,5,5,4,4,4,4,5,5,4,4,4,4,5,5
0:07:33,552,5,3,1,2,5,3.25,4.5,4.0,5.0,2.75,5,5,5,1773,6,"Esta música oferece uma melodia cativante e uma energia vibrante que ressoam com um espírito caloroso e acolhedor. Suas batidas envolventes criam uma atmosfera positiva que complementa uma atitude amigável. A paixão expressa nas letras e a produção dinâmica incentivam uma conexão emocional genuína e alegre, elevando o astral.",agreeableness ,4,4,4,4,4,4,4,4,3,4,4,4,,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
0:07:04,554,4,3,1,4,4,4.25,4.25,1.25,4.25,1.75,4,4,4,1785,6,"Esta canção combina melodias etéreas com letras emocionais, criando uma jornada sonora introspectiva e cativante. A evolução dinâmica e nuances instrumentais oferecem uma experiência auditiva rica, ideal para quem aprecia camadas complexas e significados profundos. Sua fusão única de estilos desafia normas musicais, proporcionando um deleite audacioso para os ouvintes aventureiros.",openness,5,4,4,4,4,4,4,4,3,4,4,4,,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0:13:18,557,3,1,1,1,1,4.0,2.25,2.75,3.75,3.75,2,4,3,1800,3,"Essa música traz uma batida energética e letras apaixonadas, celebrando a vitalidade dos relacionamentos. Seus acordes vibrantes e ritmos contagiantes proporcionam uma experiência auditiva animada, incentivando interações positivas. Com sua melodia cativante, é ideal para acompanhar momentos de alegria e intensidade, inspirando o ouvinte a se expressar livremente e conectar-se emocionalmente.",Extroversion,3,3,2,3,3,4,2,2,3,2,1,3,"Taste, Vk Mashup, Good to Be bad",5,3,4,4,2,4,4,4,4,1,2,3,4,2,3,2,1,3
0:11:14,559,4,3,1,4,4,3.75,3.5,4.0,4.0,3.0,5,5,5,1813,4,"Esta balada icônica dos anos 80 destaca-se por sua poderosa combinação de vocais dramáticos e instrumentação grandiosa. Com uma introdução suave que evolui para um crescendo emocionante, proporciona arranjos orquestrais e uma produção esplêndida. Elementos de rock e pop se entrelaçam, criando uma experiência auditiva inesquecível e atemporal, perfeita para apreciadores de clássicos.",feature based,4,4,4,3,4,4,5,4,3,4,4,5,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0:05:08,560,5,1,1,2,5,4.5,3.0,4.75,4.25,4.0,5,4,5,1792,1,"Esta música aborda pensamentos intrusivos, reflexões internas e a luta pela paz mental. A letra explora conflitos emocionais e a busca por significado. O ritmo crescente espelha a tensão interna, oferecendo catarse e compreensão. Para quem enfrenta desafios emocionais, ela valida experiências pessoais, promove identificação e proporciona alívio através da conexão.",neuroticism  ,4,5,5,5,4,5,5,5,3,4,4,5,,4,4,4,4,3,5,4,4,3,4,4,5,4,4,4,4,4,5
0:20:42,563,5,4,1,4,4,2.5,3.75,4.0,4.25,2.5,2,5,4,1827,6,"Esta poderosa canção representa resiliência e autodescoberta, ressoando com quem valoriza conexão e harmonia. Suas guitarras intensas e vocais vibrantes evocam determinação e coragem. A música inspira transformações, empoderando o ouvinte a superar desafios. A energia sincera conecta emocionalmente, promovendo introspecção e evocando um senso profundo de propósito e autenticidade.",agreeableness ,4,5,4,5,5,4,4,4,3,4,4,4,,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4
0:09:58,564,4,4,1,6,5,3.5,3.25,3.5,4.0,4.0,5,5,5,1817,2,"Essa canção icônica dos anos 80 oferece um som inovador que combina melodia cativante e energia vibrante. As letras evocam imagens vívidas e narrativas intrigantes, perfectas para quem aprecia mergulhar em experiências auditivas ricas e multifacetadas. A mistura audaciosa de estilos musicais desperta a exploração e a produção de novas ideias e sensações.",openness,4,4,4,4,4,4,4,4,3,2,4,3,,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4
0:09:04,565,4,4,1,6,1,3.25,3.25,2.5,4.0,2.25,4,4,4,1834,1,"A melodia vibrante e otimista dessa canção é perfeita para um espírito acolhedor, trazendo uma sensação de conforto e alegria. Os ritmos leves e envolventes criam uma atmosfera de esperança e paciência, ressoando com um coração aberto e caloroso. Ideal para momentos de conexão e harmonia interior.",agreeableness ,3,3,4,2,3,2,4,3,3,3,3,3,,4,3,3,2,4,4,4,3,3,2,4,4,4,2,3,2,4,4
0:09:56,570,4,4,1,2,4,4.5,4.25,2.5,4.75,3.0,3,4,3,1843,4,"Esta canção combina ritmos latinos envolventes com elementos pop contemporâneos, criando um som cativante e dançante. A melodia é marcada por uma linha de piano memorável e vocais suaves, acompanhados por um verso de rap que adiciona um toque urbano. Ideal para animar qualquer ambiente com sua energia contagiante.",feature based,5,4,4,4,4,4,4,4,3,4,4,4,,3,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,4,4
0:12:10,572,4,4,1,6,2,3.75,3.75,3.25,4.25,2.5,2,4,4,1849,4,"Esta canção combina melodia acústica suave com letras marcantes sobre compromisso e união além das fronteiras terrenas. Sua simplicidade instrumental destaca o vocal introspectivo, criando uma atmosfera intimista e contemplativa. A harmonia envolvente convida à reflexão sobre a vida e as conexões profundas entre as pessoas, gerando um impacto duradouro.",feature based,5,5,5,4,5,4,5,4,3,4,4,4,Gostei muito de como foi feita,5,5,5,4,5,5,4,3,4,4,4,5,4,3,4,4,4,5
0:13:53,573,3,4,1,3,3,4.25,4.0,2.75,4.25,3.0,4,4,4,1861,4,"Essa canção destaca a beleza do amor altruísta, com letras que ressoam com empatia e compreensão. A melodia poderosa e ao mesmo tempo suave reflete uma conexão emocional profunda, acentuando um sentimento de aceitação plena e suporte incondicional. É perfeita para momentos de introspecção e reflexão sobre relações humanas.",agreeableness ,4,4,4,4,4,4,4,3,3,3,4,4,,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4
0:14:11,574,5,2,1,4,2,3.75,4.5,3.25,4.25,2.75,5,5,5,1864,1,"Essa canção oferece uma melodia cativante e animada que ressoa com boas vibrações. Sua letra inteligente e espirituosa equilibra emoção e humor, permitindo uma experiência auditiva envolvente. A energia descontraída e o narrador autêntico criam um ambiente acolhedor, perfeito para enriquecer momentos de introspecção e desfrutar de uma jornada musical cativante.",agreeableness ,5,4,4,4,2,3,3,3,3,2,2,3,O aleatório em algumas vezes não sugeriu minhas músicas favoritas.,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0:09:38,575,4,4,1,4,4,3.75,4.25,4.5,4.0,3.25,5,5,5,1854,3,"A composição oferece uma energia intensa e um ritmo cativante que combina perfeitamente com quem aprecia vivacidade e dinamismo. As variações melódicas e a lírica provocativa estimulam discussões e reflexões, proporcionando uma experiência musical impactante e revigorante, ideal para ambientes sociais onde se valoriza interação e troca de ideias de maneira vibrante.",Extroversion,4,4,4,4,3,4,4,2,3,4,4,4,"Gostei. Ouvir uma música que traz a essência daquilo que mexe comigo. Afinal música é isso, não é? ",4,2,4,5,3,4,4,1,4,5,2,4,4,1,4,5,2,5
0:05:17,577,5,4,1,3,2,5.0,4.25,4.25,5.0,4.0,3,3,3,1872,3,"A música oferece uma melodia suave, transmitindo tranquilidade aos ouvintes. A letra aborda a aceitação e amor próprio, incentivando uma reflexão positiva sobre si mesmo. A voz delicada e a instrumentação leve proporcionam um momento de serenidade, ajudando a acalmar emoções e promovendo uma sensação de conforto e segurança interior.",neuroticism  ,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0:15:55,579,3,4,1,4,4,3.0,3.75,2.75,4.5,2.0,2,4,4,1889,2,"Com riffs enérgicos e um ritmo pulsante, a música captura atenção instantânea, ideal para ambientes vibrantes. A narrativa cativante e refrão imponente ressoam em encontros animados, incentivando interação e conversa. É uma explosão sonora que combina intensidade e carisma, inspirando movimento, presença marcante e momentos inesquecíveis em qualquer ocasião festiva.",Extroversion,4,4,4,3,4,3,4,4,3,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0:07:52,581,5,2,1,3,4,4.5,3.75,2.25,4.25,4.25,5,5,5,1899,6,"Com uma atmosfera envolvente e introspectiva, essa canção explora temas de compreensão e aceitação das diferenças. Sua melodia cativante e arranjos envolventes promovem reflexão e empatia. Ideal para aqueles que apreciam conexões profundas e significado nas relações, encorajando a apreciação da complexidade humana e a abertura ao outro.",agreeableness ,4,5,5,4,4,4,3,4,3,4,4,4,,5,4,5,4,4,5,5,4,2,4,4,5,5,3,4,4,4,5
0:04:16,582,4,4,1,6,4,4.0,3.5,3.25,4.0,4.0,5,5,5,1887,6,Esta faixa apresenta um ritmo energético com guitarras pulsantes e um andamento acelerado que mantém a atenção. Os vocais expressam desejos de transformação e autenticidade através de letras diretas e marcantes. A produção bem balanceada e o refrão cativante tornam-na ideal para quem busca uma experiência sonora cheia de vitalidade.,feature based,5,4,4,4,4,4,4,4,3,4,4,4,,5,3,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5
0:11:32,585,5,3,1,4,4,5.0,4.5,3.25,4.5,4.25,3,5,5,1903,4,"A energia intensa libera emoções reprimidas, permitindo catarse e alívio. As letras expressivas oferecem identificação com sentimentos complexos, proporcionando um canal seguro para contemplação e libertação emocional. O ritmo dinâmico encoraja o movimento, quebrando barreiras internas, enquanto a instrumentação poderosa acalma e revitaliza, promovendo um senso de empoderamento e renovação pessoal.",neuroticism  ,3,4,4,5,4,5,5,5,3,5,5,5,,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,5,5,4
0:15:58,587,3,2,1,3,3,4.25,3.25,1.5,4.0,4.75,5,5,5,1908,3,"Uma explosão sonora evoca emoções intensas e visões vívidas, desafiando convenções musicais com sua estrutura inovadora. A narrativa lírica e a poderosa interpretação vocal estimulam a introspecção e a exploração emocional. A produção é rica em texturas, proporcionando um ambiente sonoro que convida à imersão total, ideal para almas aventureiras e inquietas.",openness,5,4,5,5,5,4,4,4,3,3,4,4,,5,5,4,5,5,5,5,5,4,5,5,4,5,4,4,5,5,3
0:06:42,588,5,4,2,5,4,3.5,3.25,4.5,4.25,2.0,5,4,5,1916,5,"Esta canção clássica dos anos 80 combina uma melodia cativante com sintetizadores envolventes e uma linha de baixo marcante. Sua estrutura rítmica envolvente e letras reflexivas tratam de temas complexos, proporcionando uma experiência auditiva rica e instigante. Perfeita para admiradores de composições bem construídas e sonoridade nostálgica.",feature based,4,4,2,2,1,3,3,2,3,3,3,3,,1,3,4,2,3,4,1,3,4,2,3,5,1,3,4,2,3,4
0:20:08,589,5,4,1,6,4,4.0,4.0,2.5,4.0,2.5,4,4,4,1919,2,"A música cativa com sua intensidade emocional e instrumental impactante, contrastando suavidade e explosões sonoras enérgicas. Ideal para aqueles que buscam explorar sentimentos profundos através de um som poderoso e dinâmico, proporcionando uma experiência auditiva envolvente que ressoa com personalidades que apreciam vivacidade, complexidade emocional e experiências sensoriais intensas e expressivas.",Extroversion,4,3,3,3,4,3,4,3,3,3,3,2,"Acredito que seria mais justo ter os títulos ao invés de somente a ordem, para garantir a confiabilidade no sistema.",5,4,4,4,4,4,5,5,4,4,4,4,5,5,3,5,4,4
0:23:37,591,5,7,3,1,5,3.25,3.75,1.25,4.0,3.0,1,1,1,1932,3,"Essa composição destaca-se por uma narrativa cativante, rica em metáforas e simbolismos, que prende a atenção desde o início. A estrutura melódica envolvente, combinada com batidas pop modernas e refrão pegajoso, cria uma experiência auditiva memorável. A habilidade lírica proporciona uma exploração intrigante sobre relações e expectativas.",feature based,3,1,1,1,1,3,3,1,3,1,1,2,"Não acredito que as explicações sejam uma boa maneira de descrever uma música, é uma tentativa de sintetizar arte, prefiro julgar o valor de algo ou meu interesse nesse por conta própria.",3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1
0:14:51,592,3,4,2,2,4,4.0,4.5,3.75,4.25,1.0,1,5,5,1925,2,"A obra apresenta uma combinação cativante de acordes de blues e riffs de guitarra complexos que criam uma atmosfera envolvente. Sua melodia suave é complementada por um solo poderoso, enquanto a instrumentação sofisticada destaca um impecável domínio técnico. A letra poética acrescenta profundidade, tornando-a uma experiência auditiva inesquecível.",feature based,5,4,4,3,5,4,3,3,3,5,4,4,,2,2,4,5,3,5,1,3,3,4,2,5,1,1,4,4,2,5
0:17:54,594,4,4,1,2,4,3.0,4.75,1.75,3.75,4.5,1,5,5,1941,6,"Este vibrante sucesso pop destaca-se pela sua melodia cativante e linhas de baixo envolventes. Harmonias vocais impecáveis são realçadas por uma instrumentação rica e bem produzida. O refrão, com sua construção crescente e estrutura memorável, oferece um estímulo auditivo impressionante, tornando-o irresistível tanto para para ouvir repetidamente quanto para cantarolar.",feature based,5,4,2,5,4,3,4,2,3,2,3,3,,3,4,5,5,5,4,3,4,4,5,5,4,3,4,4,5,5,4
0:17:41,598,5,4,2,4,2,4.75,5.0,4.5,4.75,2.25,5,5,5,1952,5,"Este clássico apresenta uma fusão única de rock e disco, estimulando mentes criativas com seu ritmo cativante e linhas de baixo icônicas. A letra enigmática, cheia de metáforas, oferece espaço para interpretação pessoal, enquanto a produção remasterizada destaca detalhes sutis, recompensando ouvintes atentos com novas descobertas a cada audição.",openness,5,3,3,4,4,4,5,5,3,3,4,5,As recomendações atendem o critério de escolha.,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0:17:16,599,5,4,1,4,4,4.0,3.75,4.25,3.75,3.5,3,4,4,1944,3,"Esta canção é uma inspiração poderosa para almas sensíveis, oferecendo esperança e superação em momentos difíceis. A melodia e a letra incentivam o otimismo e a renovação, destacando a importância de acreditar em recomeços. É um lembrete musical de que sempre há tempo para transformar desafios em oportunidades de crescimento e empatia.",agreeableness ,5,5,5,4,4,5,5,4,3,4,4,5,"Tentei identificar as descrições com o conhecimento que tenho de cada música que escolhi, então gostei bastante.",5,5,5,5,4,5,5,5,5,5,3,4,5,5,5,5,3,5
0:10:49,601,4,3,1,3,5,3.0,4.25,4.25,4.75,2.25,4,4,5,1961,2,"Este hit apresenta uma fusão cativante de batidas de funk e pop, com um groove envolvente sustentado por linhas de baixo pulsantes. Os vocais suaves e harmonias sofisticadas são complementados por uma produção polida, ideal para dançar. A faixa oferece uma experiência sonora dinâmica que mantém a energia alta do início ao fim.",feature based,5,4,3,2,3,3,4,3,3,3,3,3,,5,5,5,3,5,5,5,2,5,3,5,5,5,2,5,3,5,5
0:08:53,602,3,3,1,2,4,4.0,3.5,3.5,3.75,2.75,5,5,5,1954,1,"Essa faixa é perfeita para quem ama energia contagiante e melodias cativantes. Seus ritmos vibrantes e refrão poderoso são ideais para dançar e cantar junto. A batida eletrizante promove interação social e cria uma atmosfera animada, incentivando encontros alegres e celebrando momentos intensos com amigos em qualquer lugar.",Extroversion,5,4,3,3,4,4,4,4,3,4,4,4,,4,3,5,5,5,3,4,3,5,3,5,3,4,4,5,4,5,4
0:14:05,612,4,4,1,5,4,5.0,4.25,3.25,5.0,1.5,4,3,3,1981,4,"Esta faixa traz uma mistura cativante de melodia suave e batida envolvente, criando um ambiente harmonioso perfeito para relaxar. As harmonias vocais e a letra evocam sensibilidade e comunicação interpessoal. A música ressoa positivamente com quem busca conexões genuínas, enfatizando honestidade e clareza emocional, ideal para momentos introspectivos.",agreeableness ,5,4,4,4,4,4,4,4,3,4,4,5,Achei bem escrito e com riqueza de detalhes.,5,4,5,5,4,3,5,4,5,5,4,3,5,4,5,5,4,3
0:16:33,615,4,3,1,4,5,4.0,3.25,2.75,4.0,4.5,5,5,5,1988,5,"Recomendo esta faixa por sua fusão dinâmica entre elementos eletrônicos e hip-hop, oferecendo batidas energéticas e transições rítmicas marcantes. A produção sofisticada apresenta drops poderosos e uma linha de baixo envolvente, enquanto os vocais intensos e o flow impactante adicionam camadas vibrantes, resultando em uma experiência auditiva cativante e revitalizante.",feature based,4,4,5,4,5,5,3,2,3,3,4,4,,4,4,4,4,5,5,4,2,3,4,2,4,4,2,4,3,4,4
0:23:31,616,5,4,2,4,4,3.25,3.5,3.25,4.0,2.75,2,2,2,2010,3,"Este som oferece uma fusão poderosa de riffs de guitarra intensos e batidas energéticas, acompanhadas por vocais cativantes e harmonias marcantes. A estrutura dinâmica mantém o ouvinte engajado, transitando habilmente entre momentos de alta intensidade e trechos mais melódicos. A produção polida garante uma experiência auditiva envolvente e memorável.",feature based,5,4,4,4,4,4,4,5,3,4,4,5,"As emoções descritas são bem convincentes, muitas vezes ouvimos músicas e não nos damos conta de tantas emoções.",5,4,5,4,5,5,5,4,5,3,5,5,5,4,5,4,5,5
0:20:47,617,4,3,1,4,2,4.25,3.0,1.25,4.0,3.75,5,5,5,1998,3,"Com melodia suave e letra romântica, esta canção exala charme vintage e sinceridade, transportando-nos para um mundo de ternura e afeto. A harmonia das vozes e o ritmo cativante criam uma atmosfera acolhedora e nostálgica, tocando o coração de quem valoriza a beleza nas pequenas coisas e relações verdadeiras.",agreeableness ,4,3,4,3,3,3,4,3,3,2,2,3,"Acho que a linguagem poderia ser mais clara, mais explicativa. A descrição poderia ser um pouco maior.  
Acho que nas escolhas de músicas o foco foi muito no pop, e há milhares de gêneros que tentei colocar e não tinha opção.  
",5,4,3,4,4,4,5,4,3,4,4,3,4,4,4,4,4,3
0:13:56,620,5,4,1,2,4,3.75,4.25,4.5,5.0,1.75,5,5,5,1993,4,"Esta faixa combina riffs de guitarra cativantes com uma linha de baixo envolvente, criando uma atmosfera sonora densa. A melodia vocal se destaca, fluindo sobre uma base instrumental sólida, enquanto a letra poética e introspectiva oferece reflexão. O arranjo dinâmico proporciona uma experiência auditiva rica e impactante, agradando aos apreciadores de rock.",feature based,5,4,4,4,4,3,4,4,3,4,3,4,,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
